  BTCUSD_Yr1  ,  BTCUSD_Yr2  ,  BTCUSD_Yr3  ,  BTCUSD_Yr4  ,  BTCUSD_Yr5  ,  HashPrice_Yr1  ,  HashPrice_Yr2  ,  HashPrice_Yr3  ,  HashPrice_Yr4  ,  HashPrice_Yr5  
"98,794","322,517","555,300","976,086","233,156",81,38,19,32,91
"243,963","233,485","443,946","884,800","556,052",72,32,24,25,71
"173,868","261,180","427,632","918,036","675,241",97,44,9,19,50
"71,662","100,355","441,376","506,776","802,689",126,48,42,15,44
"137,037","168,641","565,894","804,267","469,546",99,30,26,20,73
"126,562","286,339","384,276","1,178,830","446,237",81,32,30,11,55
"179,467","139,491","639,758","901,114","433,772",52,45,45,27,24
"219,357","112,842","396,550","603,554","830,227",57,32,67,18,28
"253,475","258,058","557,656","452,204","689,315",102,45,28,14,44
"218,509","297,774","569,881","864,614","859,097",31,18,21,28,67
"111,694","310,179","925,222","804,622","478,623",90,44,55,21,69
"194,414","222,909","305,968","867,312","802,344",37,32,18,7,36
"134,032","363,020","348,013","676,593","753,208",51,25,46,33,50
"332,292","380,711","464,669","434,602","677,634",49,22,60,18,64
"151,851","245,951","401,383","718,101","392,579",63,22,33,19,76
"127,539","294,603","571,716","432,638","453,068",66,47,38,22,47
"157,013","109,672","337,513","685,901","962,326",79,16,37,9,44
"185,190","257,797","282,956","1,079,307","514,796",33,39,31,9,56
"187,680","275,459","571,575","730,709","1,086,771",82,38,41,25,32
"141,403","232,795","243,460","1,069,340","604,194",82,10,31,8,28
"183,454","254,925","362,532","982,792","490,177",61,29,37,28,27
"127,226","319,594","456,922","705,451","513,488",106,46,29,29,36
"144,592","256,278","465,327","345,788","404,305",60,37,37,13,57
"76,657","188,517","541,961","550,539","921,919",109,59,46,15,76
"247,128","148,859","483,441","205,380","592,040",66,60,17,18,51
"201,030","291,410","464,637","1,131,352","767,575",51,66,39,20,39
"210,400","226,003","298,900","1,052,706","766,183",34,43,35,24,71
"83,859","263,027","360,893","896,735","718,682",103,30,27,30,82
"45,648","332,230","327,372","721,633","794,879",67,28,58,17,78
"136,285","331,518","155,181","1,011,309","821,917",51,33,20,22,55
"132,513","215,909","269,966","869,605","651,179",83,44,26,17,66
"192,469","400,999","455,734","1,078,401","569,903",46,37,14,26,52
"194,364","242,737","674,091","939,644","586,504",51,19,30,13,34
"57,637","186,692","159,445","1,060,197","913,591",84,29,55,25,25
"283,568","374,399","585,591","1,349,612","1,000,205",46,50,55,21,57
"201,258","325,282","646,654","745,739","584,770",73,43,39,22,29
"169,067","109,321","220,402","266,284","487,016",73,52,7,22,64
"215,305","333,569","715,009","770,190","436,828",72,40,19,24,52
"74,517","269,696","610,102","932,905","809,451",65,20,58,27,42
"133,860","393,611","290,997","826,594","640,091",12,19,44,13,16
"200,163","277,689","476,799","733,846","701,442",102,24,32,18,69
"165,629","90,731","417,624","622,980","605,173",117,46,44,11,36
"131,401","79,429","281,656","1,077,083","434,231",72,40,24,14,35
"72,514","288,965","410,152","913,303","563,290",81,29,36,30,1
"114,348","328,811","539,156","622,348","632,639",94,44,13,18,46
"135,308","348,173","249,695","560,056","863,409",79,39,23,15,30
"195,448","246,482","407,189","810,350","884,271",26,26,28,20,38
"269,538","139,096","167,100","838,864","916,115",48,40,19,22,59
"55,782","361,846","578,138","1,146,107","555,706",33,23,43,29,44
"253,951","170,713","270,797","424,495","588,794",49,40,31,10,59
"55,307","421,695","465,265","797,813","594,132",54,44,34,12,45
"88,616","113,332","771,638","709,233","388,649",43,40,23,16,58
"139,482","330,912","330,121","725,034","590,013",66,42,24,21,61
"138,908","278,935","262,222","589,229","589,627",70,54,40,17,44
"170,548","312,068","201,840","466,591","615,705",59,54,37,12,39
"135,349","346,016","383,824","547,567","544,486",64,63,42,16,50
"111,266","363,534","468,501","250,639","691,487",56,54,30,29,87
"162,757","175,126","251,935","393,964","518,172",53,32,34,32,71
"218,596","328,440","505,875","552,580","414,233",111,47,33,15,65
"211,645","351,729","351,711","822,687","624,879",32,44,49,20,33
"152,327","290,089","244,357","784,175","983,177",50,30,35,29,59
"134,825","381,783","359,361","360,829","646,266",68,30,30,27,39
"165,242","273,864","613,424","899,781","290,889",54,22,51,19,57
"129,424","123,714","80,595","664,842","716,625",48,47,44,19,34
"96,687","408,062","606,577","754,806","493,740",67,34,30,18,72
"153,582","416,954","452,468","722,931","486,611",46,63,37,15,50
"194,096","218,865","460,353","780,485","654,638",86,28,33,16,60
"126,261","232,416","293,167","774,421","170,154",33,52,47,30,54
"139,817","245,102","555,978","803,487","389,027",74,39,10,31,54
"195,510","312,838","422,431","937,164","397,460",62,20,27,14,24
"233,793","366,166","221,579","748,144","411,161",94,40,52,19,26
"240,287","229,658","438,115","1,026,057","349,425",60,45,23,10,74
"122,307","312,788","297,807","1,293,691","452,790",50,30,29,24,68
"104,931","202,961","171,328","684,736","662,646",39,33,31,30,17
"108,102","333,011","189,531","623,850","443,131",102,31,46,24,49
"206,743","243,018","242,795","1,234,263","582,570",71,68,34,25,45
"169,803","425,764","555,513","881,320","771,587",61,46,44,20,68
"245,510","328,326","443,720","1,111,836","263,801",125,32,48,32,69
"124,766","130,570","597,018","983,870","668,496",49,50,34,20,25
"158,788","321,082","705,227","754,083","621,324",100,44,28,32,94
"109,708","110,544","396,366","528,018","464,764",73,48,29,15,42
"97,905","236,475","468,790","986,003","754,494",75,56,44,24,69
"112,418","129,871","573,277","620,381","551,858",47,50,42,25,48
"69,752","258,654","534,139","894,433","655,600",64,27,35,23,59
"158,936","311,227","546,873","821,698","384,460",80,38,39,21,30
"181,571","373,619","650,200","905,299","425,872",87,59,31,16,67
"145,431","252,046","467,458","879,577","575,188",50,36,44,29,60
"111,030","239,658","562,410","436,850","661,326",81,30,34,21,30
"144,964","273,995","629,564","809,953","405,981",99,60,32,17,22
"179,916","436,794","490,794","849,650","561,453",33,41,31,30,48
"133,473","287,525","320,930","609,075","755,137",107,45,51,20,83
"196,508","451,066","534,860","850,505","462,635",64,38,23,32,32
"144,692","228,294","662,484","693,548","364,612",53,31,43,19,20
"158,003","154,565","736,920","470,262","312,349",100,60,25,25,58
"225,314","320,722","475,229","1,048,111","609,930",69,44,22,25,40
"202,926","358,371","546,379","649,435","387,691",33,34,27,20,74
"211,345","298,444","354,787","574,179","631,894",65,41,22,25,32
"147,391","350,930","483,466","696,273","389,672",86,23,23,9,27
"193,491","271,890","87,308","797,888","720,481",66,28,37,23,55
"108,405","250,624","323,241","915,040","533,858",67,31,51,23,39
"215,280","221,256","295,104","361,514","402,220",60,49,33,27,24
"134,317","215,417","361,074","790,557","441,036",72,29,52,15,35
"60,808","407,129","383,920","706,097","323,555",55,22,27,17,48
"211,784","461,984","313,726","908,223","660,726",54,23,21,23,41
"204,802","156,091","335,537","811,456","678,730",72,34,39,28,98
"91,056","214,653","617,556","641,140","582,291",56,36,39,8,35
"6,429","235,189","702,453","789,135","586,012",49,36,41,18,38
"71,405","238,706","409,905","1,038,743","825,776",51,25,34,17,53
"171,654","395,816","324,881","893,723","375,032",82,25,26,16,38
"169,072","214,668","813,971","469,746","518,043",67,43,19,27,65
"245,873","309,256","276,186","483,926","435,747",86,35,47,32,37
"249,310","150,689","389,146","328,677","604,555",76,22,20,21,34
"182,250","263,073","368,121","619,404","564,621",36,30,12,19,54
"139,261","329,782","756,099","696,288","961,155",111,36,30,21,65
"97,281","289,795","486,571","770,427","859,552",72,48,40,21,64
"102,375","342,229","406,846","1,453,910","917,575",61,56,32,21,74
"155,557","427,065","864,366","1,194,059","841,291",84,22,48,10,61
"182,885","87,892","434,938","879,462","589,443",38,55,43,21,65
"223,378","358,635","533,044","356,000","800,782",63,17,42,10,45
"219,532","312,020","358,958","614,739","404,835",86,35,43,30,73
"73,255","222,697","421,126","756,493","536,140",87,34,52,20,39
"207,472","168,697","227,957","604,448","424,689",78,34,27,11,44
"207,082","151,043","428,290","539,506","542,773",73,28,33,19,53
"131,581","332,650","470,867","689,815","730,657",32,62,23,22,31
"174,386","349,005","219,547","933,234","270,826",104,40,21,22,82
"135,661","221,825","434,886","437,756","713,794",70,53,33,24,49
"94,760","274,820","277,647","513,902","455,776",49,14,42,17,32
"174,005","207,994","286,912","335,865","389,082",66,27,28,24,33
"126,464","293,645","153,684","827,896","756,973",41,50,37,29,35
"171,248","246,475","535,316","261,392","657,169",91,41,11,25,38
"78,866","371,882","471,546","835,670","632,211",42,28,21,29,49
"177,675","386,062","202,244","821,779","739,863",76,51,35,16,84
"135,556","168,239","416,365","609,860","452,218",98,22,22,16,52
"140,158","343,823","607,279","713,090","558,578",48,34,36,11,16
"138,031","261,658","250,489","861,777","518,541",34,43,29,28,29
"123,295","255,874","255,260","846,034","466,845",100,30,39,24,34
"172,870","289,167","384,449","473,298","853,483",67,49,31,21,51
"145,969","187,755","552,520","883,146","808,523",57,46,27,13,52
"139,733","242,821","432,472","997,729","541,715",67,42,36,32,58
"194,798","243,333","498,254","516,297","267,500",64,26,19,21,77
"76,420","258,598","414,730","380,082","520,202",49,53,35,20,73
"152,582","297,312","504,620","658,299","545,624",60,47,24,7,55
"92,286","294,872","623,616","1,244,914","356,140",52,39,30,25,39
"143,231","307,972","528,188","375,086","711,550",66,55,46,18,26
"155,381","397,774","292,466","1,108,298","353,599",70,57,37,16,49
"127,464","169,385","288,349","629,165","457,112",74,42,4,28,66
"166,625","202,383","354,626","766,305","744,532",42,26,52,21,55
"211,915","270,899","226,913","500,303","222,656",91,31,31,25,66
"212,345","250,089","517,774","445,261","856,272",68,49,29,22,19
"218,866","151,603","569,060","888,687","333,030",70,21,34,32,54
"199,757","235,203","541,600","654,151","385,827",88,37,46,21,43
"158,088","313,843","191,330","459,623","879,794",73,33,34,14,38
"195,744","236,526","430,464","1,048,957","691,288",92,36,36,7,69
"186,289","440,306","358,204","124,708","937,752",42,47,34,24,67
"113,721","153,125","605,555","902,269","493,035",96,52,18,0,57
"133,297","420,769","247,360","579,267","668,009",79,38,47,17,63
"190,504","434,236","502,665","709,277","746,707",48,37,40,19,83
"307,874","307,540","551,682","1,187,710","1,139,833",53,53,19,20,71
"142,511","329,807","90,807","527,786","302,540",88,34,35,30,58
"42,015","297,198","332,137","865,239","729,018",102,33,44,16,89
"237,406","239,684","485,655","782,326","700,922",60,58,35,16,73
"231,310","295,304","589,402","678,921","814,011",59,30,31,13,48
"160,373","301,194","710,814","801,109","839,503",29,46,33,25,38
"174,786","353,971","331,936","740,293","684,592",73,42,20,13,67
"200,112","146,115","587,115","772,068","621,840",87,23,37,23,68
"190,485","153,952","508,994","478,972","612,553",98,51,18,38,49
"263,970","142,120","602,459","264,546","646,670",54,29,44,11,51
"157,715","345,242","435,368","711,173","46,680",109,44,5,29,59
"141,312","242,667","533,348","286,823","689,646",70,49,46,22,57
"158,742","392,830","587,979","790,989","856,164",61,35,26,11,48
"96,159","299,527","260,065","779,850","597,226",86,25,38,24,46
"104,700","174,648","386,297","604,994","649,663",60,20,39,1,51
"215,948","307,611","543,756","1,361,601","655,727",79,67,29,18,35
"197,980","274,909","434,683","474,201","458,529",78,30,33,27,56
"200,429","305,743","558,338","1,128,908","563,600",92,34,46,33,45
"193,023","179,785","242,251","685,932","515,874",98,62,40,29,23
"163,913","302,622","433,217","830,273","1,093,803",86,25,27,23,55
"139,596","185,145","169,420","974,725","710,581",51,47,32,26,65
"163,580","262,281","498,361","986,333","726,273",19,23,17,13,50
"190,263","188,767","610,843","810,827","533,491",33,58,31,16,79
"92,650","426,283","394,717","909,895","964,560",75,28,36,21,66
"276,940","228,125","606,079","1,381,895","1,009,092",75,38,46,31,44
"131,899","336,444","470,972","493,299","469,317",109,31,49,25,78
"64,637","292,563","425,186","948,735","553,438",64,27,54,19,-1
"170,250","143,409","835,172","717,814","611,794",99,41,45,16,50
"167,708","215,524","397,812","514,922","959,650",93,35,39,16,70
"73,499","183,739","267,356","170,483","495,955",94,34,51,8,36
"125,977","447,899","384,316","903,497","497,308",47,36,34,16,83
"137,020","218,007","615,560","838,163","486,797",118,54,17,27,46
"37,671","269,607","587,303","757,056","598,403",61,26,33,22,49
"102,175","170,794","385,492","195,236","745,483",44,46,33,19,52
"175,285","210,078","496,256","765,892","560,213",70,45,43,-5,36
"126,456","168,403","453,957","544,578","379,127",87,24,17,25,35
"193,681","191,016","428,636","632,876","884,537",41,18,43,20,57
"209,303","391,959","373,557","968,626","755,739",80,62,22,11,38
"146,645","132,642","412,849","661,150","532,115",91,24,49,13,71
"154,936","326,717","330,027","323,705","689,154",70,36,12,19,54
"224,297","70,644","471,406","953,653","507,958",65,47,22,8,60
"263,060","131,198","277,250","353,696","447,270",104,28,52,23,69
"216,439","352,581","424,162","854,514","386,370",89,39,36,18,45
"149,990","143,278","370,436","740,081","393,621",64,15,30,8,43
"125,400","280,959","636,879","845,068","425,733",53,34,34,28,37
"83,129","209,096","440,810","703,874","668,353",87,60,50,19,54
"242,648","332,090","387,224","774,815","224,584",58,46,42,25,59
"209,786","161,779","637,852","609,506","576,179",81,50,30,18,78
"155,717","380,960","432,356","636,454","169,442",59,25,35,28,42
"206,482","143,705","648,397","131,901","689,390",88,44,40,17,38
"237,030","289,173","511,285","225,352","793,104",43,32,37,13,48
"203,806","187,267","450,473","856,016","549,143",45,35,43,12,67
"187,105","358,671","422,549","955,905","701,259",56,50,37,32,35
"319,953","341,329","248,323","1,264,146","515,245",52,54,23,23,59
"138,455","241,575","616,674","953,880","616,305",91,47,35,17,42
"244,301","196,528","615,505","355,824","838,696",57,15,25,33,61
"97,899","270,563","227,883","1,063,324","710,992",68,15,36,25,46
"94,702","263,465","193,978","886,848","684,169",68,44,9,25,39
"176,591","187,583","526,571","1,102,937","613,284",141,36,61,18,60
"237,837","313,579","75,512","838,973","622,193",49,26,21,13,87
"182,129","227,315","712,586","1,053,419","640,284",66,38,55,23,55
"78,276","161,855","200,910","524,700","579,221",55,33,41,8,64
"141,044","276,132","559,627","317,203","686,353",62,42,41,25,65
"134,918","96,474","347,992","398,657","610,270",75,22,35,8,74
"143,974","277,455","447,602","203,432","661,357",100,36,54,25,89
"188,268","205,375","379,189","741,097","571,668",78,21,51,18,66
"225,253","183,236","311,615","708,099","433,059",112,45,40,23,49
"174,942","206,482","567,395","658,546","619,859",63,50,33,26,48
"178,356","319,792","646,736","1,073,254","621,335",37,33,43,17,55
"187,963","171,431","495,974","760,874","491,190",104,17,46,27,53
"190,713","284,671","626,161","712,652","449,342",77,31,19,17,46
"287,212","379,622","260,545","561,740","858,857",45,9,34,21,53
"150,592","242,104","368,105","590,059","616,323",66,37,44,30,67
"190,195","175,304","589,047","715,495","856,974",31,29,33,23,32
"110,460","188,672","279,186","816,961","854,020",48,41,22,28,40
"173,161","77,134","591,786","1,146,277","902,739",67,33,42,32,70
"231,464","175,562","394,899","870,973","667,547",51,60,40,13,58
"97,017","365,877","576,322","509,174","575,642",65,47,31,20,29
"136,352","291,335","692,000","539,088","319,652",26,38,46,17,5
"92,793","343,401","637,949","922,551","714,135",37,58,30,15,49
"178,041","229,842","196,672","646,284","702,235",49,49,42,23,48
"107,868","256,288","574,568","312,468","1,145,673",80,27,34,25,32
"150,677","278,041","287,746","803,486","874,741",84,23,27,24,39
"125,164","185,272","423,878","1,005,995","383,762",78,28,30,12,54
"124,394","254,406","569,973","593,289","257,858",80,30,34,23,48
"177,558","380,181","281,194","957,321","835,967",75,47,21,33,39
"83,777","288,195","534,695","946,722","437,726",97,48,40,31,57
"150,074","211,209","472,884","963,962","648,733",73,17,38,26,60
"156,567","359,321","449,729","890,619","484,442",59,44,37,17,44
"215,768","303,064","569,301","637,189","467,676",46,22,33,30,63
"201,901","129,247","708,642","1,113,200","541,523",62,8,64,7,59
"137,621","193,439","658,117","607,998","451,097",91,31,28,28,39
"58,330","394,684","517,344","1,103,830","573,320",77,38,17,27,32
"167,664","143,406","491,019","931,500","465,536",72,37,33,21,44
"133,560","137,774","773,211","1,266,424","706,088",100,32,42,11,40
"150,175","88,105","604,609","1,098,020","638,892",59,35,24,28,66
"180,763","93,499","374,939","1,104,639","614,937",34,48,33,14,41
"214,546","290,186","498,834","808,905","781,664",61,65,41,21,29
"179,906","307,595","561,689","573,896","625,249",71,46,27,14,39
"250,098","344,802","676,751","999,486","347,566",84,38,37,22,49
"116,402","219,574","538,840","329,507","732,187",43,37,19,21,47
"82,406","364,670","300,001","1,110,498","739,526",57,16,37,22,38
"145,734","150,733","406,153","905,915","1,006,734",64,45,29,17,45
"266,753","217,493","460,564","583,931","563,564",69,40,53,16,77
"116,655","217,982","353,288","771,572","432,105",11,36,19,32,77
"146,968","296,408","409,649","469,181","650,534",81,18,21,30,58
"141,952","255,967","457,339","1,355,912","354,928",107,33,27,23,49
"141,173","357,778","422,246","662,719","130,355",78,42,32,17,39
"126,384","173,934","398,508","579,574","827,238",77,41,46,25,62
"166,678","313,802","545,719","1,077,672","238,261",20,45,17,28,56
"90,324","141,179","331,615","403,779","550,988",60,24,40,19,64
"97,947","255,163","419,443","480,110","240,323",44,26,24,15,26
"209,300","289,350","511,166","924,321","665,162",120,58,32,9,80
"146,425","221,876","525,085","997,184","753,423",83,42,29,16,45
"148,991","289,548","436,223","775,227","343,035",89,49,19,21,49
"156,955","344,713","613,386","710,588","192,585",68,48,60,9,89
"107,236","145,049","602,961","576,381","486,379",33,35,30,39,58
"130,440","234,257","392,649","792,613","829,422",81,32,39,21,23
"84,200","425,715","650,441","343,515","700,369",90,54,34,24,42
"160,785","354,268","336,774","555,741","781,038",61,47,30,15,48
"131,922","339,237","406,359","390,750","922,849",47,35,41,6,60
"220,393","283,316","594,819","747,208","1,057,590",23,59,36,25,48
"162,060","160,061","471,438","527,747","525,239",74,22,35,20,63
"232,089","366,881","476,027","815,149","760,000",77,27,37,15,62
"105,507","279,212","486,202","1,038,389","793,769",40,31,24,18,38
"93,550","292,228","430,991","613,831","686,752",85,58,28,21,21
"167,975","375,939","469,158","151,502","256,443",50,49,23,21,45
"73,315","438,902","664,668","813,428","766,296",68,32,35,20,54
"199,412","146,367","749,857","297,667","713,531",53,33,39,14,71
"94,041","255,644","579,764","885,453","927,604",42,39,43,14,58
"88,999","289,667","376,152","934,182","990,876",45,29,33,27,31
"167,180","433,342","562,270","692,899","653,209",56,32,45,23,64
"141,705","322,266","225,951","1,269,412","871,817",46,43,43,18,44
"136,040","174,018","311,970","139,202","636,839",62,34,13,16,60
"104,581","306,757","622,478","737,903","422,150",94,29,22,28,57
"69,390","380,577","285,246","204,507","754,621",70,37,39,27,42
"228,543","301,991","558,333","752,052","564,719",150,30,22,26,63
"227,306","264,076","640,999","960,333","296,353",90,29,40,26,63
"164,150","289,239","352,993","550,439","758,062",16,32,29,33,54
"226,636","270,434","390,896","583,415","727,484",68,7,22,25,19
"91,292","244,246","580,478","531,381","318,211",51,33,21,4,54
"105,906","232,445","424,232","428,585","640,000",75,52,35,7,61
"146,152","327,446","289,081","822,054","365,596",89,44,46,16,60
"159,871","201,019","318,288","1,014,217","785,975",39,44,25,16,67
"113,886","318,029","317,260","457,706","237,863",80,54,37,9,46
"193,028","232,318","544,768","624,128","680,566",38,31,17,26,18
"145,541","376,912","207,280","686,058","351,946",68,32,42,25,42
"127,817","331,598","407,395","1,288,903","415,599",76,47,22,27,50
"198,051","380,960","601,497","1,052,730","787,739",53,23,35,32,85
"102,836","296,402","620,629","604,546","804,691",35,33,28,26,25
"101,220","359,529","402,384","854,179","671,642",80,36,45,21,44
"122,593","344,085","405,980","644,572","820,362",109,35,13,16,15
"148,943","274,096","488,114","636,415","638,473",24,25,51,12,35
"168,312","248,741","267,102","1,397,818","640,899",117,43,34,34,43
"190,186","298,316","486,744","280,671","387,649",63,26,20,19,76
"97,971","117,114","513,775","495,590","298,142",51,44,30,40,56
"181,189","279,398","608,509","901,982","347,287",80,26,52,15,60
"210,801","215,443","245,335","893,521","300,920",65,26,36,20,50
"151,955","219,227","587,082","1,471,527","635,229",102,34,16,18,59
"224,485","218,255","490,251","1,030,241","557,937",79,29,29,20,53
"177,511","277,279","429,977","647,093","710,442",87,21,19,22,110
"116,095","306,128","290,292","799,145","996,727",103,33,54,15,57
"180,481","349,884","686,780","628,915","647,888",90,34,46,22,22
"127,013","142,009","240,398","703,507","644,700",29,58,28,31,86
"144,080","328,114","495,266","1,464,237","547,160",109,15,28,23,52
"147,643","218,217","477,334","489,011","470,070",29,26,26,12,32
"105,275","177,814","590,566","860,670","775,108",45,26,31,19,37
"182,154","297,597","425,564","761,967","453,476",46,41,46,22,44
"119,147","196,923","574,704","849,600","832,768",76,64,47,16,37
"170,687","125,720","463,949","657,605","833,093",94,60,26,29,74
"106,844","240,695","625,230","-6,725","406,911",118,17,34,20,49
"210,381","372,875","367,096","761,511","392,600",97,35,25,14,16
"93,671","201,653","153,071","602,305","427,182",63,49,29,24,53
"171,454","306,958","389,207","912,824","823,924",39,31,30,15,51
"169,268","372,815","593,370","406,026","655,043",65,14,26,12,55
"150,868","306,729","337,780","697,609","362,079",87,30,39,21,59
"189,894","133,704","693,817","879,106","340,432",65,37,49,29,57
"212,465","312,624","340,866","538,709","627,719",57,24,35,19,52
"149,665","306,200","560,950","737,465","338,429",96,22,28,22,55
"153,555","302,949","483,169","1,091,403","300,654",17,39,35,17,58
"136,388","305,414","492,271","351,475","339,171",90,53,36,25,56
"150,324","223,700","543,159","917,152","627,517",119,43,20,25,64
"145,734","321,469","308,802","969,361","238,362",57,36,26,14,40
"179,673","366,090","633,813","471,372","545,688",66,58,63,11,60
"163,790","137,676","615,129","176,043","560,058",101,31,44,26,52
"211,173","247,339","510,718","449,551","730,905",81,42,59,23,47
"241,157","242,496","264,658","961,172","703,831",101,38,33,19,42
"154,524","374,477","478,933","986,701","515,159",45,47,28,12,49
"195,526","282,978","481,364","914,540","843,226",95,49,38,27,40
"173,257","220,543","312,488","876,410","733,505",56,42,11,21,53
"171,695","195,711","434,870","786,997","534,558",54,33,29,21,23
"178,031","214,161","532,014","356,466","718,909",70,25,53,22,72
"103,958","131,617","482,165","1,117,151","639,852",94,32,28,23,49
"134,534","246,037","670,965","866,909","261,459",102,51,29,20,81
"122,894","199,956","583,970","784,398","779,035",56,25,40,23,47
"77,176","280,075","438,691","694,620","706,961",58,42,20,20,33
"176,309","208,370","470,808","1,298,564","748,498",90,31,44,29,45
"179,561","405,729","455,946","664,269","933,678",60,48,22,32,41
"162,190","259,215","642,851","518,767","587,729",91,46,40,16,68
"216,301","271,578","545,801","1,154,819","326,522",58,60,48,27,59
"104,158","354,481","307,303","1,083,382","443,734",98,53,53,27,41
"122,035","335,663","451,345","953,477","16,940",49,45,38,21,28
"194,754","476,117","601,192","572,914","478,566",57,53,24,10,81
"229,729","169,766","712,140","1,273,315","158,995",37,38,34,28,45
"115,023","241,893","315,171","775,612","827,941",61,34,30,29,49
"130,503","314,174","433,723","689,454","552,278",98,36,31,17,43
"172,526","259,553","480,054","699,980","510,405",99,35,17,12,55
"96,973","525,691","621,530","302,660","822,386",74,44,32,11,34
"160,989","250,455","580,420","612,730","963,620",59,41,31,23,38
"159,629","363,899","396,830","673,957","582,852",91,36,33,9,61
"165,335","162,930","303,922","591,687","614,827",53,41,43,21,48
"234,505","368,462","553,082","638,588","700,366",73,24,20,16,49
"102,583","255,730","379,846","560,665","507,202",84,39,37,39,48
"132,417","148,778","464,944","765,910","712,878",61,54,50,22,59
"115,865","260,918","419,684","720,273","684,938",51,57,56,13,87
"141,736","20,988","340,091","455,268","377,971",50,51,23,24,62
"152,030","331,985","295,727","844,070","1,055,671",77,39,37,19,50
"138,280","353,292","632,103","488,029","676,787",46,23,30,22,50
"113,920","212,524","97,005","631,572","833,122",87,33,25,13,73
"85,207","313,146","303,172","717,121","709,132",65,37,25,14,47
"191,568","194,055","561,640","765,598","334,339",49,13,36,22,40
"104,599","267,567","417,325","449,337","470,362",80,26,35,29,53
"175,778","261,335","541,730","423,605","282,666",74,53,33,25,18
"171,174","273,561","590,591","630,896","798,123",54,25,26,26,50
"134,113","116,665","509,747","727,095","792,961",88,43,49,17,35
"148,855","367,230","491,414","897,585","395,826",96,45,38,13,56
"215,770","150,180","659,262","671,317","293,839",54,17,25,32,62
"137,900","326,478","630,456","896,912","519,062",66,33,38,19,75
"107,989","383,095","257,271","719,700","839,856",46,32,16,30,71
"71,929","186,847","481,364","981,140","901,500",61,54,43,29,77
"121,831","328,922","361,773","595,420","697,475",82,32,19,42,54
"239,369","364,460","635,969","720,066","404,972",87,46,39,23,31
"206,802","236,194","502,968","576,636","839,744",65,43,31,22,62
"101,758","298,476","284,317","976,641","549,736",107,42,37,22,76
"160,604","164,317","300,552","955,907","623,515",103,46,32,16,64
"125,551","209,424","428,295","767,996","574,147",83,52,30,31,55
"153,287","372,455","344,589","686,275","883,030",66,39,28,21,72
"94,874","318,985","540,612","914,655","405,376",85,56,52,27,32
"156,029","236,314","693,189","545,380","570,242",94,53,26,23,31
"194,839","331,297","439,858","969,691","1,157,155",79,53,30,13,47
"70,777","225,593","538,291","252,022","560,558",75,13,38,16,61
"117,699","184,512","502,712","1,054,989","410,345",33,25,23,26,84
"48,667","332,455","548,106","904,465","508,826",20,41,34,17,59
"219,764","343,291","283,036","667,426","492,156",100,30,30,16,58
"291,086","315,870","609,611","364,160","671,693",27,41,39,18,60
"213,181","306,076","640,362","666,346","901,806",91,50,55,18,31
"135,128","292,568","678,406","873,495","577,575",86,44,45,22,61
"181,267","209,721","459,715","1,118,650","874,451",86,44,41,21,47
"75,724","299,731","614,259","504,366","-3,997",107,21,33,13,22
"85,190","277,203","385,205","734,267","818,995",102,40,40,21,38
"147,098","317,932","278,603","807,556","666,104",106,50,23,26,18
"214,306","374,088","365,442","906,970","682,523",90,28,60,31,9
"169,128","326,868","840,783","410,387","807,332",69,51,42,24,35
"138,444","394,493","427,326","613,521","634,249",67,48,19,14,56
"104,491","343,095","441,300","430,426","523,851",13,20,32,17,43
"163,721","338,570","395,926","898,142","920,267",56,41,24,22,52
"112,695","198,803","174,353","517,228","592,764",33,15,40,26,41
"189,617","273,395","562,434","743,755","600,925",86,25,28,22,40
"207,389","275,086","126,092","1,102,542","632,462",49,29,32,32,61
"226,982","267,684","546,220","515,169","505,703",50,36,27,26,40
"177,361","286,621","616,649","842,047","302,433",65,33,23,26,31
"173,468","254,599","424,927","1,083,506","825,788",87,22,52,17,82
"169,294","164,652","611,758","671,276","471,129",75,45,25,19,65
"145,249","214,384","619,139","750,118","517,920",97,38,45,9,28
"191,251","380,782","537,160","910,602","297,847",83,47,32,28,52
"180,251","300,805","669,029","800,337","774,220",120,43,30,23,54
"128,484","157,289","148,246","491,082","363,275",60,6,20,16,23
"134,047","362,811","74,491","54,723","201,596",58,18,29,20,75
"201,341","212,228","843,854","891,178","829,943",33,60,42,34,57
"131,608","174,080","572,347","889,395","854,337",79,38,41,40,28
"196,471","131,642","465,073","1,096,963","452,460",59,15,32,21,71
"164,723","240,714","583,968","1,080,177","1,039,499",47,55,43,11,61
"259,042","130,644","487,062","799,271","338,472",34,22,28,31,64
"70,881","466,650","478,394","705,821","431,266",47,56,24,33,21
"54,988","232,427","268,383","199,250","593,626",58,51,16,25,52
"139,384","293,979","528,620","387,008","835,006",81,42,38,12,34
"129,854","375,195","369,903","1,071,531","730,179",82,61,50,29,37
"142,065","206,353","385,098","819,869","1,097,818",65,51,35,14,61
"153,640","166,363","242,043","438,558","575,990",50,38,57,23,55
"152,857","210,267","489,605","982,276","985,334",84,34,44,11,40
"110,556","339,105","444,428","524,754","634,401",80,47,34,22,34
"222,324","214,171","437,353","520,687","357,935",66,36,12,30,92
"147,815","295,585","302,821","607,575","859,796",70,33,29,21,32
"104,657","213,368","562,457","712,742","654,479",82,19,41,24,66
"140,833","271,191","518,187","678,562","440,862",68,29,39,16,60
